restaurant_id,review_rating,review_text,review_id,rating_text,likes,username,user_foodie_level,user_foodie_level_num,comments_count
9100812,4.0,One of my favourite places for a casual lunch! It's a relatively small place so the service is always really good! I'm never disappointed wh...,25307441,Great!,0,Isabelle O'Reilly,Big Foodie,7,0
9101350,3.5,Visited this place on a Friday evening for some quick drinks and bite.. loved the ambience and the pulsating music..the cocktails were quite...,31466705,Good Enough,0,Priya M,Super Foodie,11,0
9101350,5.0,I've been meaning to try xico for a long time now and I finally tried it on Friday for dinner and drinks and it certainly did not disappoint...,29744138,Insane!,0,Shauna Walsh,Super Foodie,10,0
9101350,3.5,Nice Mexican restaurant with a good vibe. We went there for dinner and the food and drinks were great. Especially the margueritas. The music...,29735938,Good Enough,0,Joao Goncalves,Big Foodie,5,0
9101350,4.0,Great food Great drinks Great offers.. door staff let them down somewhat similar to other bars in the group.. but staff inside are great and...,29631139,Great!,0,Sean Whelan,Big Foodie,5,0
9101350,1.0,I'll never book a table here again.  Just want to complain about how rude and (pass me the term) dumb your staff is. Maybe it's not even the...,29393141,Avoid!,0,Valentina Zizzo,Foodie,2,0
16522105,3.0,"Reminded me of Dakota with its spacious seating areas and big sofas. Was quiet when I went but a DJ came in later and cranked the music up, ...",26582502,Average,0,Chocoloco,Big Foodie,6,0
9101583,4.5,"Really fresh, tasty and healthy foods. I have only been there for lunch but their breakfast/brunch menu looks incredible also. Love this pla...",29145403,Loved it!,0,Leahcg,Big Foodie,5,0
9101583,3.5,"So many places for lunch around this area, but this is one of my favourites for a salad. I've been a few times and have tried their chicken ...",27312251,Good Enough,0,Megan McGuinness,Super Foodie,8,0
9101583,3.5,Had a nice hot box lunch here one of the days last week. Good healthy lunch at a reasonable price. The chicken was delicious as was the Cuba...,26568912,Good Enough,1,Louise,Super Foodie,10,0
9101583,2.0,I'm amazed to see this restaurant command such positive reviews. In view of the ever increasing competition for lunchtime trade in the Upper...,26541623,Blah!,0,Stephen,Foodie,2,0
9101583,4.0,"A beautiful dining space, million miles away from the look and feel of its IFSC sister. Just looking at the menu will make you healthier. Gu...",26359198,Great!,1,Clare Dunne,Connoisseur,12,2
9101429,4.0,Should you find yourself browsing for a place to lunch in the IFSC you will soon find that coffee houses and cafés alike are a dime a dozen...,26300782,Great!,4,Bebhinn Wynne Judge,Foodie,3,2
9101429,3.5,Such a cosy cafe just next to college. It has a very homely atmosphere and the interior is great with comfortable booths etc. Good Italian c...,25950538,Good Enough,0,Linn,Big Foodie,7,0
9101429,3.5,Nice addition to the IFSC area. Service is a little on the slow side. They do have a good selection of food and even a nice Chicken and Pest...,25694454,Good Enough,0,Tony Reilly,Super Foodie,9,0
9101429,3.5,"I've came here a few times for a bit of lunch as its just right beside my college :) I really like the place, it's nice and chilled and duri...",25640843,Good Enough,0,Shauna Walsh,Super Foodie,10,0
9101429,4.0,"Working in the IFSC you are spolied for choice when it comes to coffee shops, however caffe nero is the stand out place to go. Other coffee ...",25150306,Great!,1,Darren O'Neill,Big Foodie,4,0
16519310,3.5,"Bar bem localizado em Dublin,óptimo para assistir a jogos de futebol com um grupo de amigos. As ribs estavam muito boas e os nachos também...",31950867,Good Enough,0,Joana Marques,Big Foodie,7,0
16519310,3.5,Great atmosphere. We came here for dinner- the food is quite highly priced for what you get. I ordered the vegetable stir fry. My food was a...,29596570,Good Enough,0,Tamsin Craddock,Big Foodie,7,0
16519310,3.5,Good place to have drinks and watch any sport you can think of. Just outside Grafton street is perfect for a drink after work. The bar - lat...,29258709,Good Enough,0,Rui Manuel Burguete,Connoisseur,13,0
16519310,4.5,I came here the Halloween weekend for a few drinks with my boyfriend.  The place had a good atmosphere and was quiet busy comparing to other...,28686017,Loved it!,0,Shauna Walsh,Super Foodie,10,0
16519310,3.5,Sinnotts have the best cocktail sausage and chip basket around. It's actually one of those things that sounds awful but is just what you wan...,25945341,Good Enough,0,Roisin Rooney,Super Foodie,10,1
9100490,5.0,"This place, my gosh, wow! Visiting Dublin from Perth - Western Australia, we stumbled across this gem by mistake, after seeking out the must...",30280888,Insane!,0,MtLovely,Super Foodie,8,0
9100490,4.0,Have been here twice and really like the atmosphere. The main guy is full of enthusiasm and really helps you choose what you're going to eat...,26575359,Great!,0,CM,Big Foodie,4,0
9100490,5.0,Hunreal. The tastiest food with possibly the most generous portions in Dublin. My pork vellu starter was so bold but so good! The hake and m...,25866771,Insane!,0,Clare Dunne,Connoisseur,12,0
9100490,5.0,"My favourite  This restaurant is just truly wonderful!  Go hungry and have the chowder but honestly, everything is delicious  It's cosy and ...",25754954,Insane!,0,Megan Devenny,Foodie,2,0
9100490,4.5,"Defiantly in the top 3 BYO restaurants in Dublin.  The food is delicious although, they could change the menu a little more frequently. I li...",25201324,Loved it!,0,Sarah,Super Foodie,8,0
16522257,3.5,I love this place! I used to always get the same thing (pad Thai) and ended up hating it and thought that was the end of Kanoodle and Me. Bu...,23759594,Good Enough,0,Alzilla Scanners,Super Foodie,10,0
16522257,3.5,"Very tasty food, no matter what option you go for. Everything cooked to perfection. One of the few places that can properly cook vegetarian ...",23634207,Good Enough,0,Pogga,Super Foodie,9,0
16522257,4.0,Got a takeaway from here with work collegues and have to say I was impressed. The portions are massive and the ingredients are very fresh an...,23576990,Great!,1,Brian Judge,Super Foodie,8,0
16522257,4.0,"This is the original Kannodle, with seats indoor and out.  The portions are huge and they always have plenty of veg packed in. My favorite ...",6503034,Great!,0,Lucy Quinn,Super Foodie,10,0
9101281,4.0,"A very pleasant and sophisticated evening was had here last night.  Courtesy of a thetaste voucher, ourselves and friends dined very finely ...",27340268,Great!,1,Clare Dunne,Connoisseur,12,0
9101281,3.5,I visted here on a Sunday expecting to see a Sunday lunch menu including roasts with all the trimmings but was disappointed to see the menu ...,26416399,Good Enough,1,Richard Mcevoy,Big Foodie,4,0
9101281,4.5,Went here on New Years Eve for dinner and couldn't recommend this place any higher. Great live music. The fillet steak was one of the best i...,25972442,Loved it!,0,Rory McCarthy,Super Foodie,8,0
9101281,5.0,"I had a fantastic New Year's Eve in Marco Pierre in Donnybrook. They had a jazz themed evening for €60 that included a 4 course meal, glas...",25944357,Insane!,0,Caitriona Brennan,Super Foodie,10,0
9101281,4.5,"There is nothing worse than when you have perfect food which is ruined by the service of the staff. I've been here a few times, the steaks a...",25637706,Loved it!,1,Caoimhe McE,Super Foodie,9,1
16519412,4.0,Holy smoke look at that cheese ! Some juice in that and that sauce was used as a great dip dip. You are guaranteed to leave this place wanti...,34700718,Great!,1,Ciallí McEniff,Big Foodie,6,1
16519412,3.0,"Nice decor, friendly staff, good food, but the service can sometimes be too slow. We waited one hour to get our food but it was worse the wa...",34282964,Average,0,Rima,Super Foodie,8,0
16519412,3.5,"Nice place to be in and have few drinks. I have been to this place 3 times, nice atmosphere, nice staff and nice food. Center of attraction ...",31048603,Good Enough,0,Abhishek Singh,Big Foodie,6,0
16519412,4.5,I've been here a few times for drinks and it is a great spot. Good atmosphere too. We had a very chilled lunch here during the week. I had t...,25891360,Loved it!,0,Louise,Super Foodie,10,0
16519412,1.0,"Was a fan, second time there (for lunch) in couple of weeks and had second very poor meal (pulled pork salad and pulled pork regular) - meat...",25648155,Avoid!,0,Johnny O'Dwyer,Foodie,2,0
9100185,3.0,"We decided we needed something quick to eat while shopping. We decided to get a bagel. We all had the caesar bagel. It was fine, nothing spe...",25637004,Average,0,Orla Clarke,Super Foodie,8,0
9100185,3.5,"Cheap and cheerful, really tasty and a great quick lunch fix! I would highly recommend trying here as they have lots of both tasty and healt...",24775230,Good Enough,1,Becky Flynn,Super Foodie,10,0
9101517,4.0,This was our favourite chinese takeway in Dublin.  They serve some awesome spicebag and have alot of combo options to order. They are worth ...,33464330,Great!,1,The Globetrotting Foodies,Super Foodie,11,0
16518983,4.0,"A great selection of fresh and healthy foods, both upstairs in the restaurant and downstairs at the deli. There is always something a little...",25075747,Great!,0,Sophie Mac,Big Foodie,7,0
16518983,4.0,"I love this place, it's so cosy & I love that you have to walk through the little grocery shop (which has sooo many nice things to buy that ...",25013631,Great!,0,Hmnicell,Foodie,3,0
16518983,3.0,"Everyone always raves about this place for lunch with their wraps and rolls but I just ain't a fan! There breakfasts are yummy though, could...",23333119,Average,1,Alzilla Scanners,Super Foodie,10,0
16518983,5.0,Always go here for lunch and to grab a quick bite as do most people in the area. I always get the same thing when I go because its so tasty....,6416341,Insane!,1,Kate McKiernan,Super Foodie,9,0
16518983,4.0,I was out visiting a friend in Howth and she took me to The Country Market as it was one of her favourite spots for lunch. It took me awhile...,5956901,Great!,2,DoughGirl,Super Foodie,8,1
9100756,3.0,Not the greatest dining experience I've ever had and I reckon that's because of the crowded nature of this restaurant. The place is great fo...,41558804,Average,1,Soham Ghosh,Super Foodie,11,0
9100756,3.5,"Best Chinese restaurant I have been in Dublin. It is an normal restaurant, the prices are normal and the food is good. The staff are not tha...",31944593,Good Enough,0,Pedro Mesquita,Super Foodie,9,0
9100756,5.0,"Highly recommend this place,very friendly staff,superb service and the Pork Dumplings are delicious,very authentic and traditional Chinese D...",25407911,Insane!,0,Adrian Moler Williams,Foodie,3,1
9100756,4.0,"Visited this place after reading several good reviews and recommendations from local residents. The place looked lonely from outside, but we...",24739204,Great!,1,Yaswanth S,Big Foodie,6,0
9100756,5.0,Couldn't praise this place more. It's so authentic. The pork or beef dumplings are divine. The salted chilli chicken is amazing. The staff a...,24590697,Insane!,1,Sally O'Gorman,Big Foodie,4,0
9101844,4.0,"The base pizza is a good touch, waiting 25 minutes for a gin and tonic is a bad touch. Like the outdoor bit on the first floor. Seems to be ...",29631479,Great!,0,Davin O'Rourke,Big Foodie,5,0
9101844,3.5,"After reading some good reviews about The Jar, I finally decided to drop into the place. From outside what looks like to be a small place, i...",28092293,Good Enough,1,Navratna Ojha,Super Foodie,8,0
9101844,3.5,"A really busy spot, we came by last Friday night around 11 p.m. and couldn't get a table so we re-visited the following evening quite early ...",27659293,Good Enough,0,The Cinnamon Fiend,Super Foodie,9,0
9101844,4.0,"Friendliest and most fun bar staff in the city, great atmosphere and a nice crowd every night I have been. Late twenties scene. Only downsid...",27022590,Great!,0,Aifric Heffernan,Big Foodie,6,0
9101844,5.0,Love this place since its been renovated and changed to the Jar.  Have been for nights out (open to one) and food and a few drinks.  Great f...,26895847,Insane!,0,Ais,Super Foodie,9,0
16522191,4.0,"-Beautiful Simplicity -  Fujiyama is for one of those days when you need a casual meal . I would not say its mesmerizingly apalling , but it...",40429733,Great!,0,Kevin Philip,Big Foodie,5,0
16522191,3.0,Not bad but not amazing. Ordered the tempura bento and a latte. Tempura came out fresh. Nice and light batter. Vegetables were over cooked i...,40068313,Average,0,Ray Luong,Foodie,2,0
